Player,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Season,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Fouls Commited Shoot,Fouls Commited Off,Fouls Drawn Shoot,Fouls Drawn Off,PGA,And1,Blkd,Versatility Score,Blocks/Foul Ratio,And1 Efectiveness,AST/TOV Ratio,ORB/DRB,Net Plus Minus,3P Shots Attempted %,2P Shots Attempted %,PF Efficiency,Points per Shot attempted,Starting Percentage
Stephen Curry,56,10.0,20.2,0.493,4.9,11.4,0.427,5.1,8.8,0.579,0.614,4.6,5.0,0.915,0.7,5.4,6.1,6.3,0.9,0.4,3.2,2.1,29.4,2023,24.1,0.656,0.564,0.248,2.3,16.8,9.7,30.0,1.3,0.9,12.5,31.0,5.8,2.0,7.8,0.192,7.5,0.1,7.5,4.7,PG,34,GSW,56.0,34.66,1.0,0.0,0.0,0.0,0.0,5.8,8.0,1.98,0.46,0.88,0.21,2.04,0.36,14.96,0.66,0.73,-0.0,0.4545,0.3235,3.1818181818181817,0.1296,7.4,0.5644,0.4356,0.619,1.2327,1.0
Seth Curry,7,3.4,7.4,0.463,1.5,3.8,0.405,1.9,3.6,0.525,0.568,0.8,0.9,0.927,0.2,1.4,1.6,1.6,0.6,0.1,0.8,1.6,9.2,2023,12.3,0.593,0.517,0.122,1.2,7.9,4.6,11.9,1.5,0.5,9.7,19.2,0.9,0.9,1.8,0.07,-1.2,-0.9,-2.1,0.0,SG,32,BRK,61.0,19.85,0.35,0.49,0.17,0.0,0.0,-3.9,-7.4,0.39,0.15,0.54,0.11,0.28,0.2,4.0,0.13,0.23,1.0182,0.1852,0.4643,4.102564102564103,0.1429,-0.3,0.5135,0.4865,0.4375,1.1216,0.1148
Cade Cunningham,12,7.8,18.7,0.415,1.4,5.1,0.279,6.3,13.6,0.466,0.453,3.0,3.6,0.837,1.0,5.2,6.2,6.0,0.8,0.6,3.3,2.8,19.9,2023,14.0,0.492,0.272,0.192,3.2,17.7,10.3,30.7,1.2,1.5,13.8,30.0,-0.4,0.2,-0.1,-0.018,-0.1,-0.6,-0.7,0.1,PG,21,DET,12.0,33.33,0.73,0.26,0.01,0.0,0.0,-7.5,1.1,1.75,0.92,1.33,0.42,1.5,0.17,14.67,0.25,1.92,0.626,0.4511,0.1667,3.4285714285714284,0.1923,0.5,0.2727,0.7273,0.5,0.8984,1.0
Jarrett Culver,1,1.7,4.3,0.395,0.1,1.2,0.083,1.6,3.1,0.516,0.407,0.9,1.3,0.692,1.0,2.8,3.8,0.6,0.6,0.2,0.7,1.4,4.4,2023,9.5,0.452,0.279,0.302,7.9,22.6,15.2,5.5,2.1,1.2,12.6,17.1,-0.1,0.2,0.0,0.014,-4.8,0.6,-4.2,-0.1,SF,23,ATL,10.0,13.7,0.0,0.17,0.37,0.47,0.0,-6.3,-7.0,0.2,0.2,0.9,0.1,0.7,0.3,1.5,0.1,0.4,1.024,0.2222,0.1429,2.9999999999999996,0.3571,-5.4,0.2791,0.7209,0.5714,0.814,0.1
Jae Crowder,3,2.5,5.2,0.479,1.3,3.1,0.436,1.2,2.2,0.538,0.606,0.6,0.7,0.833,0.9,2.9,3.8,1.5,0.7,0.3,0.4,1.5,6.9,2023,14.6,0.624,0.585,0.128,5.4,15.3,10.6,10.6,1.7,1.4,6.6,13.2,0.7,0.5,1.2,0.165,0.1,1.1,1.2,0.3,PF,32,MIL,18.0,18.89,0.0,0.01,0.35,0.59,0.05,0.5,-3.4,0.06,0.11,0.89,0.22,0.28,0.11,3.56,0.06,0.11,0.8746,0.3371,0.2143,25.0,0.3103,-1.0,0.5849,0.4151,0.6667,1.2115,0.1667
Jalen Brunson,68,8.6,17.6,0.491,2.0,4.7,0.416,6.7,12.8,0.519,0.547,4.8,5.8,0.829,0.6,3.0,3.5,6.2,0.9,0.2,2.1,2.2,24.0,2023,21.2,0.597,0.269,0.328,1.8,9.3,5.6,28.7,1.3,0.6,9.4,27.2,6.9,1.8,8.7,0.175,4.4,-0.5,3.9,3.5,PG,26,NYK,68.0,34.99,1.0,0.0,0.0,0.0,0.0,2.4,-1.9,1.1,0.57,1.03,0.26,2.49,1.13,15.24,0.74,0.75,-0.0,0.1942,0.2972,5.636363636363636,0.2,4.9,0.2686,0.7314,0.5,1.1023,1.0
Troy Brown Jr.,45,2.6,6.1,0.43,1.4,3.7,0.381,1.2,2.4,0.505,0.545,0.4,0.5,0.872,0.8,3.2,4.1,1.3,0.8,0.2,0.6,1.6,7.1,2023,9.6,0.561,0.604,0.084,3.7,13.7,8.9,6.6,1.5,0.7,9.2,12.1,1.0,2.0,2.9,0.075,-1.8,0.8,-1.0,0.5,SF,23,LAL,76.0,24.47,0.0,0.02,0.7,0.28,0.0,-0.9,-2.7,0.36,0.13,0.86,0.07,0.24,0.16,2.97,0.07,0.39,0.6843,0.2326,0.2917,3.611111111111111,0.25,-2.6,0.6066,0.3934,0.625,1.082,0.5921
Deandre Ayton,67,7.8,13.2,0.589,0.1,0.4,0.292,7.7,12.9,0.597,0.592,2.3,3.0,0.76,2.6,7.4,10.0,1.7,0.6,0.8,1.8,2.8,18.0,2023,19.9,0.617,0.027,0.225,9.2,27.5,18.1,9.2,0.9,2.3,11.0,22.9,3.3,3.0,6.2,0.147,0.9,0.0,0.9,1.5,C,24,PHO,67.0,30.37,0.0,0.0,0.0,0.03,0.97,-1.6,-6.8,0.34,0.61,1.75,0.52,1.43,0.0,4.16,0.36,0.58,0.1347,0.4571,0.2517,4.999999999999999,0.3514,0.9,0.0301,0.9699,0.5,1.1894,1.0
Charles Bassey,2,2.5,3.9,0.644,0.1,0.2,0.375,2.4,3.6,0.661,0.656,0.6,1.1,0.595,2.1,3.4,5.5,1.3,0.5,0.9,1.2,2.1,5.7,2023,18.8,0.658,0.059,0.274,15.5,26.4,20.7,12.9,1.5,5.4,21.3,15.6,0.7,0.6,1.3,0.122,-0.7,1.3,0.6,0.3,C,22,SAS,35.0,14.51,0.0,0.0,0.0,0.04,0.96,-3.6,7.5,0.4,0.2,1.17,0.37,0.49,0.0,3.2,0.14,0.11,0.1679,0.7692,0.2857,3.25,0.6176,-2.0,0.0526,0.9474,0.6667,1.3077,0.0571
Will Barton,2,2.5,6.5,0.379,1.2,3.2,0.367,1.3,3.3,0.391,0.47,0.7,0.8,0.787,0.3,2.2,2.4,2.0,0.5,0.2,0.9,1.0,6.8,2023,10.0,0.493,0.495,0.129,1.7,13.5,7.7,15.4,1.4,1.1,11.1,18.9,-0.4,0.8,0.4,0.021,-2.0,-0.6,-2.6,-0.2,SG,32,TOT,56.0,17.73,0.13,0.67,0.2,0.01,0.0,-8.3,-9.1,0.48,0.2,0.64,0.02,0.32,0.04,4.7,0.05,0.45,0.9015,0.3125,0.1562,4.166666666666667,0.1364,-1.4,0.4923,0.5077,0.7,0.9538,0.0357
RJ Barrett,73,7.0,16.1,0.434,1.7,5.3,0.31,5.3,10.8,0.495,0.485,4.0,5.4,0.74,0.8,4.2,5.0,2.8,0.4,0.2,2.2,2.5,19.6,2023,12.9,0.531,0.332,0.333,2.7,13.7,8.2,12.4,0.6,0.6,10.8,26.2,0.5,1.8,2.2,0.043,-1.2,-1.9,-3.1,-0.7,SG,22,NYK,73.0,33.9,0.0,0.3,0.69,0.01,0.0,-0.6,-10.0,1.0,0.62,1.21,0.26,2.81,0.1,6.66,0.6,1.29,0.6633,0.1653,0.2135,2.8,0.1905,0.7,0.3292,0.6708,0.24,0.9752,1.0
Scottie Barnes,76,6.0,13.2,0.456,0.8,2.9,0.281,5.2,10.3,0.505,0.487,2.5,3.2,0.772,2.3,4.3,6.6,4.8,1.1,0.8,2.0,2.2,15.3,2023,15.5,0.524,0.22,0.242,7.1,15.2,10.8,20.0,1.5,2.2,12.0,20.3,2.3,2.7,5.0,0.09,0.5,-0.1,0.4,1.6,SF,21,TOR,77.0,34.78,0.01,0.15,0.6,0.24,0.0,3.0,5.5,1.29,0.32,1.04,0.17,1.55,0.23,11.53,0.39,0.61,0.9796,0.7692,0.2516,3.7209302325581395,0.5349,0.6,0.2197,0.7803,0.8636,0.9697,0.987
Harrison Barnes,82,4.6,9.6,0.473,1.6,4.3,0.374,3.0,5.3,0.553,0.556,4.3,5.0,0.847,1.1,3.4,4.5,1.6,0.7,0.1,1.0,1.3,15.0,2023,14.1,0.632,0.446,0.522,3.8,11.9,7.9,6.3,1.0,0.3,8.1,17.1,5.1,1.4,6.5,0.118,0.5,-1.5,-1.0,0.7,PF,30,SAC,82.0,32.46,0.0,0.0,0.16,0.84,0.0,3.9,4.8,0.46,0.29,0.63,0.13,2.22,0.28,3.87,0.38,0.38,0.4397,0.1587,0.1712,3.4782608695652173,0.3235,2.0,0.4479,0.5521,0.6154,1.125,1.0
Dominick Barlow,0,1.6,3.1,0.535,0.0,0.1,0.0,1.6,2.9,0.561,0.535,0.6,0.9,0.72,1.6,2.0,3.6,0.9,0.4,0.7,0.5,2.0,3.9,2023,12.4,0.567,0.047,0.291,11.9,15.6,13.7,7.6,1.2,3.8,13.4,11.3,0.5,0.2,0.7,0.082,-3.7,-0.8,-4.6,-0.3,PF,19,SAS,28.0,14.57,0.0,0.0,0.13,0.55,0.32,-12.0,-2.1,0.18,0.14,1.43,0.18,0.43,0.07,2.11,0.18,0.29,0.9587,0.4895,0.4186,5.0,0.8,-2.9,0.0333,0.9667,0.55,1.0323,0.0
Dalano Banton,2,1.8,4.2,0.423,0.5,1.6,0.294,1.3,2.5,0.506,0.481,0.5,0.8,0.708,0.4,1.1,1.5,1.2,0.4,0.4,0.6,1.1,4.6,2023,14.9,0.505,0.392,0.185,4.2,14.9,9.1,19.3,2.3,4.5,11.4,24.2,0.0,0.4,0.4,0.064,-1.1,0.6,-0.5,0.1,PG,23,TOR,31.0,9.0,0.46,0.49,0.06,0.0,0.0,-6.6,-8.4,0.23,0.23,0.65,0.03,0.35,0.0,2.74,0.06,0.23,0.8755,0.6154,0.1714,5.217391304347825,0.3636,-1.7,0.3902,0.6098,0.7273,0.9762,0.0645
Desmond Bane,58,7.8,16.2,0.479,2.9,7.0,0.408,4.9,9.2,0.534,0.568,3.1,3.5,0.883,0.7,4.3,5.0,4.4,1.0,0.4,2.2,2.6,21.5,2023,19.1,0.606,0.433,0.218,2.5,14.3,8.4,20.8,1.4,1.1,10.9,26.1,3.5,2.3,5.8,0.151,3.3,0.1,3.5,2.5,SG,24,MEM,58.0,31.74,0.04,0.86,0.1,0.0,0.0,8.2,8.6,0.83,0.57,1.34,0.29,1.34,0.14,10.6,0.48,1.26,0.4887,0.2985,0.3582,5.3012048192771095,0.1628,3.2,0.4321,0.5679,0.5385,1.142,1.0
Paolo Banchero,72,6.7,15.6,0.427,1.2,4.0,0.298,5.5,11.6,0.471,0.465,5.5,7.4,0.738,1.2,5.7,6.9,3.7,0.8,0.5,2.8,2.2,20.0,2023,14.9,0.529,0.254,0.476,3.9,19.3,11.6,17.2,1.2,1.5,12.8,27.5,-0.3,2.6,2.4,0.047,-0.7,-0.7,-1.5,0.3,PF,20,ORL,72.0,33.75,0.0,0.0,0.27,0.7,0.03,-4.5,-4.4,1.1,1.08,1.25,0.31,3.58,0.11,8.81,0.74,1.28,0.7084,0.4,0.2067,3.3636363636363633,0.2105,0.0,0.2564,0.7436,0.5909,0.9359,1.0
Mo Bamba,7,2.4,4.9,0.485,1.0,2.5,0.387,1.4,2.4,0.59,0.585,0.8,1.3,0.661,1.2,3.4,4.6,0.9,0.3,0.9,0.6,2.1,6.6,2023,15.7,0.602,0.515,0.257,8.5,24.2,16.4,8.7,0.8,5.3,10.1,16.6,1.1,1.1,2.2,0.139,-0.2,0.7,0.5,0.5,C,24,TOT,49.0,15.69,0.0,0.0,0.0,0.0,1.0,0.8,4.1,0.22,0.18,1.41,0.16,0.55,0.0,2.27,0.14,0.29,-0.0,0.6383,0.2545,4.090909090909091,0.3529,-0.9,0.5102,0.4898,0.5714,1.1837,0.1429
LaMelo Ball,36,8.2,20.0,0.411,4.0,10.6,0.376,4.2,9.4,0.45,0.51,2.8,3.4,0.836,1.2,5.3,6.4,8.4,1.3,0.3,3.6,3.3,23.3,2023,17.9,0.541,0.531,0.169,3.5,16.2,9.7,38.7,1.7,0.8,14.3,30.0,0.6,1.2,1.8,0.068,3.2,-0.8,2.4,1.4,PG,21,CHO,36.0,35.22,0.75,0.25,0.0,0.0,0.0,-5.2,0.8,1.97,0.47,1.42,0.36,1.11,0.31,19.06,0.25,0.75,0.5623,0.2113,0.2252,4.2639593908629445,0.2264,4.0,0.53,0.47,0.4848,1.02,1.0
Patrick Baldwin Jr.,0,1.4,3.5,0.394,1.0,2.7,0.381,0.4,0.8,0.44,0.541,0.1,0.2,0.667,0.0,1.3,1.3,0.4,0.2,0.1,0.4,0.5,3.9,2023,11.3,0.546,0.771,0.055,0.5,18.6,9.7,6.9,1.3,1.6,9.0,22.8,-0.1,0.3,0.1,0.029,-0.7,-1.4,-2.1,0.0,SF,20,GSW,31.0,7.29,0.0,0.01,0.22,0.69,0.09,-11.4,-14.0,0.16,0.0,0.29,0.1,0.1,0.03,0.87,0.0,0.1,0.8519,0.3448,0.0,2.5,0.0,0.7,0.7714,0.2286,0.6,1.0857,0.0
Marvin Bagley III,25,4.8,9.1,0.529,0.5,1.6,0.288,4.4,7.5,0.579,0.554,1.9,2.6,0.75,2.2,4.2,6.4,0.9,0.5,0.7,1.1,1.9,12.0,2023,17.2,0.587,0.173,0.283,10.2,20.2,15.1,5.9,0.9,2.7,9.7,20.4,1.3,0.7,2.0,0.095,0.3,-1.2,-0.9,0.3,C,23,DET,42.0,23.57,0.0,0.0,0.0,0.18,0.82,-11.0,-3.4,0.31,0.26,1.29,0.29,1.21,0.17,2.24,0.29,0.4,0.4714,0.5426,0.2397,2.903225806451613,0.5238,1.5,0.1758,0.8242,0.6316,1.1319,0.5952
Udoka Azubuike,4,1.6,2.0,0.819,0.0,0.0,0.0,1.6,2.0,0.819,0.819,0.2,0.6,0.35,0.9,2.4,3.3,0.3,0.2,0.4,0.5,0.9,3.5,2023,16.1,0.774,0.0,0.278,9.5,26.1,17.9,4.3,0.8,3.5,18.2,11.5,0.6,0.4,1.0,0.134,-1.2,0.5,-0.6,0.1,C,23,UTA,36.0,9.97,0.0,0.0,0.0,0.02,0.99,-11.2,-11.1,0.06,0.14,0.81,0.06,0.25,0.0,0.67,0.06,0.08,0.0882,0.4938,0.24,5.0,0.375,-1.7,0.0,1.0,0.6667,1.6,0.1111
Deni Avdija,40,3.3,7.6,0.437,0.9,3.1,0.297,2.4,4.6,0.53,0.497,1.6,2.2,0.739,1.0,5.4,6.4,2.8,0.9,0.4,1.6,2.8,9.2,2023,11.2,0.535,0.401,0.285,4.2,21.9,13.4,13.9,1.6,1.2,15.9,16.7,0.0,2.3,2.3,0.054,-2.8,0.5,-2.3,-0.1,SF,22,WAS,76.0,26.58,0.0,0.08,0.62,0.3,0.0,-0.6,1.3,0.82,0.39,1.7,0.3,1.03,0.08,6.61,0.28,0.47,0.8596,0.2353,0.2718,3.4146341463414633,0.1852,-3.3,0.4026,0.5974,0.4643,0.9868,0.5263
Moses Brown,1,1.7,2.7,0.635,0.0,0.0,0.0,1.7,2.7,0.635,0.635,0.9,2.0,0.458,1.6,2.3,3.9,0.1,0.1,0.4,0.4,1.1,4.3,2023,22.2,0.607,0.0,0.75,22.0,30.9,26.5,2.1,0.7,4.2,10.5,21.2,0.7,0.4,1.1,0.179,0.6,-1.2,-0.6,0.1,C,23,TOT,36.0,8.17,0.0,0.0,0.0,0.0,1.0,3.8,3.5,0.06,0.08,0.58,0.14,0.81,0.03,0.25,0.22,0.31,-0.0,0.6897,0.2716,1.6666666666666667,0.6957,1.8,0.0,1.0,0.4545,1.2593,0.0278
Ryan Arcidiacono,4,0.5,1.9,0.243,0.4,1.2,0.348,0.1,0.7,0.071,0.351,0.0,0.0,0.0,0.0,0.8,0.8,1.2,0.3,0.0,0.4,0.9,1.3,2023,2.7,0.351,0.622,0.0,0.0,10.0,5.0,16.9,1.4,0.0,15.9,11.1,-0.2,0.1,-0.2,-0.043,-7.3,-1.5,-8.8,-0.3,PG,28,TOT,20.0,8.6,0.85,0.15,0.0,0.0,0.0,-10.3,-8.0,0.2,0.15,0.5,0.0,0.0,0.35,2.65,0.0,0.1,0.4227,0.0,0.0,5.999999999999999,0.0,-5.8,0.6316,0.3684,0.3333,0.7368,0.2
OG Anunoby,67,6.3,13.2,0.476,2.1,5.5,0.387,4.2,7.7,0.539,0.556,2.1,2.5,0.838,1.4,3.5,5.0,2.0,1.9,0.7,2.0,3.0,16.8,2023,14.6,0.586,0.415,0.189,4.2,12.1,7.9,8.0,2.7,2.0,12.1,19.5,1.8,2.9,4.7,0.094,-0.3,0.7,0.4,1.5,SF,25,TOR,67.0,35.61,0.02,0.5,0.48,0.01,0.0,2.1,2.4,0.82,0.43,1.31,0.43,1.18,0.22,4.58,0.28,0.97,0.8232,0.5344,0.2373,2.4390243902439024,0.4,-1.0,0.4167,0.5833,0.8667,1.1136,1.0
Cole Anthony,4,4.6,10.2,0.454,1.3,3.4,0.364,3.4,6.7,0.5,0.516,2.5,2.8,0.894,0.8,4.0,4.8,3.9,0.6,0.5,1.5,2.6,13.0,2023,16.0,0.57,0.338,0.279,3.4,17.6,10.5,22.9,1.2,1.9,11.7,21.5,2.1,1.7,3.7,0.116,0.7,0.5,1.3,1.3,PG,22,ORL,60.0,25.87,1.0,0.0,0.0,0.0,0.0,-0.6,3.6,0.72,0.47,1.38,0.1,1.27,0.13,9.3,0.33,0.37,-0.0,0.3623,0.2598,5.416666666666667,0.2,0.2,0.3366,0.6634,0.4231,1.049,0.0667
Giannis Antetokounmpo,63,11.2,20.3,0.553,0.7,2.7,0.275,10.5,17.6,0.596,0.572,7.9,12.3,0.645,2.2,9.6,11.8,5.7,0.8,0.8,3.9,3.1,31.1,2023,29.0,0.605,0.134,0.604,7.3,30.0,19.1,33.2,1.2,2.1,13.2,38.8,4.9,3.7,8.6,0.204,5.8,2.7,8.5,5.4,PF,28,MIL,63.0,32.13,0.0,0.0,0.0,0.59,0.41,7.4,7.8,1.13,0.98,1.1,0.94,6.11,0.08,14.71,1.56,1.3,0.6769,0.7273,0.2553,5.04424778761062,0.2292,3.1,0.133,0.867,0.5161,1.1379,1.0
Kyle Anderson,46,3.7,7.2,0.509,0.6,1.5,0.41,3.0,5.7,0.536,0.553,1.4,2.0,0.735,1.0,4.4,5.3,4.9,1.1,0.9,1.5,2.1,9.4,2023,14.8,0.583,0.212,0.275,3.8,16.9,10.5,22.6,1.9,2.8,15.7,14.4,2.5,2.6,5.1,0.125,0.2,2.3,2.5,2.2,PF,29,MIN,69.0,28.36,0.0,0.0,0.08,0.9,0.02,1.9,4.0,0.78,0.3,0.91,0.14,0.97,0.23,11.3,0.23,0.28,0.3751,0.989,0.2371,6.282051282051282,0.2273,-2.1,0.2083,0.7917,0.9524,1.0833,0.6667
Jose Alvarado,10,3.3,8.0,0.411,1.4,4.0,0.336,1.9,4.0,0.488,0.496,1.1,1.3,0.813,0.5,1.9,2.3,3.0,1.1,0.2,1.3,2.0,9.0,2023,11.8,0.525,0.505,0.164,2.4,9.8,6.1,19.9,2.5,0.7,13.4,19.8,0.1,1.7,1.8,0.066,-2.0,0.7,-1.2,0.3,PG,24,NOP,61.0,21.48,1.0,0.0,0.0,0.0,0.0,4.7,3.9,0.75,0.33,1.0,0.1,0.54,0.25,7.05,0.08,0.49,-0.0,0.2,0.1481,4.0,0.2632,-2.7,0.5,0.5,0.65,1.0,0.1639
Jarrett Allen,68,5.9,9.2,0.644,0.0,0.1,0.1,5.9,9.1,0.653,0.645,2.4,3.3,0.733,3.3,6.5,9.8,1.7,0.8,1.2,1.4,2.3,14.3,2023,19.9,0.67,0.016,0.353,11.7,23.6,17.7,7.5,1.2,3.5,11.4,16.4,5.5,4.0,9.5,0.205,1.3,1.0,2.4,2.4,C,24,CLE,68.0,32.65,0.0,0.0,0.0,0.0,1.0,7.9,4.9,0.6,0.26,1.34,0.25,1.47,0.19,3.99,0.29,0.65,-0.0,0.8955,0.1973,2.8333333333333335,0.5077,0.3,0.0109,0.9891,0.8696,1.2826,1.0
Grayson Allen,70,3.4,7.7,0.44,2.0,5.1,0.399,1.4,2.7,0.518,0.571,1.6,1.8,0.905,0.8,2.4,3.3,2.3,0.9,0.2,1.0,1.6,10.4,2023,12.3,0.612,0.657,0.226,3.4,9.0,6.3,10.9,1.5,0.6,10.5,14.6,2.8,2.2,5.1,0.123,-0.6,0.7,0.1,1.0,SG,27,MIL,72.0,27.39,0.05,0.75,0.21,0.0,0.0,5.7,4.1,0.68,0.15,0.94,0.01,0.61,0.32,5.68,0.1,0.31,0.6933,0.2128,0.1639,3.38235294117647,0.3333,-1.3,0.6538,0.3462,0.6875,1.1429,0.9722
Nickeil Alexander-Walker,3,2.2,5.0,0.444,1.0,2.7,0.384,1.2,2.3,0.515,0.547,0.7,1.0,0.667,0.3,1.5,1.7,1.8,0.5,0.4,0.9,1.5,6.2,2023,11.6,0.565,0.539,0.203,1.9,10.5,6.3,16.7,1.7,2.0,14.6,17.9,0.3,0.8,1.1,0.062,-1.4,0.4,-0.9,0.2,SG,24,TOT,59.0,14.98,0.02,0.39,0.51,0.08,0.0,-2.5,-2.0,0.64,0.15,1.0,0.05,0.42,0.39,4.44,0.1,0.22,0.9909,0.4,0.2381,2.8125,0.2,-1.8,0.54,0.46,0.6,1.08,0.0508
Santi Aldama,20,3.2,6.8,0.47,1.2,3.5,0.353,2.0,3.4,0.591,0.56,1.4,1.9,0.75,1.1,3.7,4.8,1.3,0.6,0.6,0.8,1.9,9.0,2023,13.9,0.591,0.507,0.274,5.4,18.0,11.7,7.6,1.3,2.6,9.3,16.0,2.1,2.4,4.6,0.13,-0.3,0.8,0.5,1.1,PF,22,MEM,77.0,21.84,0.0,0.0,0.02,0.69,0.29,2.2,-2.4,0.25,0.26,1.21,0.14,0.62,0.14,3.0,0.16,0.26,0.6933,0.4959,0.2581,5.2,0.2973,-1.1,0.5072,0.4928,0.6316,1.1176,0.2597
Ochai Agbaji,22,2.8,6.5,0.427,1.4,3.9,0.355,1.4,2.7,0.532,0.532,0.9,1.2,0.812,0.7,1.3,2.1,1.1,0.3,0.3,0.7,1.7,7.9,2023,9.5,0.561,0.591,0.179,3.9,6.9,5.4,7.5,0.6,1.0,9.0,15.8,0.9,0.4,1.3,0.053,-1.7,-1.4,-3.0,-0.3,SG,22,UTA,59.0,20.49,0.38,0.4,0.2,0.03,0.0,-0.5,0.9,0.25,0.14,1.1,0.15,0.54,0.05,2.69,0.07,0.34,1.1613,0.2727,0.1296,4.4,0.5385,-0.3,0.5909,0.4091,0.3529,1.0769,0.3729
Bam Adebayo,75,8.0,14.9,0.54,0.0,0.2,0.083,8.0,14.7,0.545,0.541,4.3,5.4,0.806,2.5,6.7,9.2,3.2,1.2,0.8,2.5,2.8,20.4,2023,20.1,0.592,0.011,0.361,8.0,23.6,15.5,15.9,1.7,2.4,12.7,25.2,3.6,3.8,7.4,0.137,0.8,0.8,1.5,2.3,C,25,MIA,75.0,34.64,0.0,0.0,0.0,0.0,1.0,1.7,5.4,0.81,0.61,1.15,0.67,2.61,0.13,7.83,0.49,0.65,-0.0,0.6957,0.1877,3.950617283950617,0.3731,0.0,0.0134,0.9866,0.7143,1.0738,1.0
Maxi Kleber,5,2.1,4.6,0.456,1.1,3.0,0.348,1.0,1.5,0.667,0.571,0.7,1.0,0.711,0.8,2.8,3.6,1.4,0.3,0.8,0.7,2.3,5.9,2023,8.7,0.592,0.663,0.225,3.7,13.3,8.4,7.5,0.6,2.9,12.7,10.3,0.7,0.6,1.3,0.067,-2.2,0.0,-2.2,0.0,PF,31,DAL,37.0,25.14,0.0,0.0,0.0,0.64,0.36,-2.8,-3.9,0.27,0.19,1.68,0.14,0.35,0.19,3.73,0.05,0.14,0.6534,0.4762,0.1429,5.185185185185184,0.2857,-2.2,0.6667,0.3333,0.4783,1.1522,0.1351
Keita Bates-Diop,42,3.5,6.9,0.508,0.8,2.1,0.394,2.7,4.8,0.557,0.568,1.8,2.2,0.793,1.0,2.7,3.7,1.5,0.7,0.3,0.8,0.9,9.7,2023,14.9,0.609,0.305,0.323,4.7,14.3,9.3,9.8,1.5,1.1,9.5,16.7,2.1,0.6,2.7,0.089,0.3,-0.9,-0.6,0.5,PF,27,SAS,67.0,21.67,0.0,0.01,0.37,0.62,0.0,-8.0,3.2,0.34,0.25,0.61,0.06,1.25,0.03,3.88,0.34,0.55,0.7103,0.4918,0.272,4.411764705882352,0.3704,1.2,0.3043,0.6957,1.1111,1.1304,0.6269
Nicolas Batum,19,2.1,4.9,0.42,1.6,4.1,0.391,0.5,0.8,0.563,0.583,0.4,0.6,0.708,0.8,3.0,3.8,1.6,0.7,0.6,0.6,1.9,6.1,2023,11.0,0.594,0.832,0.126,4.1,15.4,9.8,9.4,1.5,2.3,11.1,11.5,1.7,1.9,3.6,0.101,-0.8,1.2,0.5,1.0,PF,34,LAC,78.0,21.91,0.0,0.0,0.0,0.6,0.41,4.8,7.4,0.38,0.06,0.86,0.1,0.27,0.06,3.87,0.06,0.06,0.6721,0.6977,0.2222,4.2105263157894735,0.2667,-2.0,0.8367,0.1633,0.6842,1.1837,0.2436
Darius Bazley,1,1.9,4.3,0.454,0.5,1.2,0.377,1.5,3.0,0.485,0.508,0.9,1.6,0.543,0.8,2.4,3.2,0.9,0.5,0.8,0.6,1.0,5.2,2023,13.1,0.524,0.29,0.383,5.8,18.5,12.1,8.3,1.7,5.1,11.2,16.4,0.1,0.9,1.0,0.078,-2.0,1.0,-1.0,0.2,C,22,TOT,43.0,14.33,0.0,0.0,0.0,0.16,0.84,-2.9,-4.3,0.28,0.21,0.56,0.02,0.88,0.07,2.23,0.14,0.6,0.4397,1.4286,0.1591,3.214285714285714,0.3333,-3.0,0.2857,0.7143,1.3,1.0465,0.0233
Bradley Beal,50,8.9,17.6,0.506,1.6,4.4,0.365,7.3,13.2,0.552,0.551,3.8,4.6,0.842,0.8,3.1,3.9,5.4,0.9,0.7,2.9,2.1,23.2,2023,19.7,0.593,0.249,0.26,2.8,9.9,6.5,26.6,1.3,1.7,12.9,29.2,2.2,1.2,3.4,0.099,2.9,-1.2,1.8,1.6,SG,29,WAS,50.0,33.46,0.1,0.82,0.08,0.0,0.0,0.8,3.6,1.58,0.9,1.14,0.24,2.08,0.14,13.02,0.52,0.66,0.595,0.614,0.25,3.4177215189873418,0.2581,4.1,0.25,0.75,0.7619,1.1023,1.0
Jaylen Brown,67,10.1,20.6,0.491,2.4,7.3,0.335,7.7,13.4,0.576,0.55,3.9,5.1,0.765,1.2,5.7,6.9,3.5,1.1,0.4,2.9,2.6,26.6,2023,19.1,0.581,0.352,0.249,3.6,17.0,10.4,16.5,1.5,0.9,11.4,31.4,1.6,3.4,5.0,0.1,1.5,-0.2,1.3,2.0,SF,26,BOS,67.0,35.9,0.0,0.39,0.58,0.03,0.0,5.1,-3.8,0.91,1.01,1.06,0.45,2.63,0.13,8.94,0.72,1.15,0.7884,0.3774,0.2738,3.846153846153846,0.2105,1.7,0.3527,0.6473,0.5769,1.0971,1.0
